12289224,1736218320,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61729,0.4639,-372.84
12289224,1736218140,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61729,0.4639,-372.84
12289226,1736228940,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61731,0.4639,-372.85
12289227,1736218380,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61732,0.4639,-372.87
12289227,1736218200,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61732,0.4639,-372.87
12289229,1736229000,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61734,0.4639,-372.88
12289230,1736218440,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61735,0.4639,-372.87
12289230,1736218260,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61735,0.4639,-372.87
12289232,1736229120,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61737,0.4639,-372.88
12289233,1736218320,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61738,0.4639,-372.87
12289233,1736218500,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61738,0.4639,-372.87
12289234,1736229180,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61740,0.4639,-372.85
12289235,1736218380,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61741,0.4639,-372.87
12289235,1736218560,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61741,0.4639,-372.87
12289237,1736229240,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61743,0.4639,-372.91
12289238,1736218620,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61744,0.4639,-372.93
12289238,1736218440,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61744,0.4639,-372.93
12289239,1736229300,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61746,0.4639,-372.94
12289240,1736218500,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61747,0.4639,-372.96
12289240,1736218740,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61747,0.4639,-372.96
12289241,1736229360,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61749,0.4639,-372.97
12289242,1736218560,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61750,0.4639,-372.96
12289242,1736218800,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61750,0.4639,-372.96
12289244,1736229420,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61752,0.4639,-373.00
12289245,1736218920,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61753,0.4639,-373.02
12289245,1736218620,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61753,0.4639,-373.02
12289247,1736229480,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61755,0.4639,-373.00
12289247,1736218980,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61756,0.4639,-372.99
12289247,1736218740,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61756,0.4639,-372.99
12289250,1736229540,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61758,0.4639,-373.03
12289251,1736219040,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61759,0.4639,-373.02
12289251,1736218800,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61759,0.4639,-373.02
